"41705","0","0","0","0","0","0","0","0","1","3","5","2","6","1","1","1"
"41747","0","0","0","0","0","0","0","0","4","6","5","3","3","0","9","8"
"41758","0","0","0","0","0","0","0","0","4","0","5","6","4","2","3","8"
"41771","0","0","0","0","0","0","0","0","7","7","6","5","3","2","0","0"
"41799","0","0","0","0","0","0","0","0","1","1","3","4","0","0","1","9"
"41811","0","0","0","0","0","0","0","0","5","1","0","0","0","0","5","1"
"41813","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","9"
"41814","0","0","0","0","0","0","0","0","4","5","6","5","5","0","0","0"
"41829","0","0","0","0","0","0","0","0","0","0","0","0","1","0","6","6"
"41831","0","0","0","0","0","0","0","0","0","0","4","2","0","0","2","0"
"41834","0","0","0","0","0","0","0","0","1","3","0","2","3","0","0","0"
"41849","0","0","0","0","0","0","0","0","2","3","10","12","4","6","6","2"
"41867","0","0","0","0","0","0","0","0","0","1","5","36","5","10","8","10"
"41878","0","0","0","0","0","0","0","0","4","1","4","3","0","0","0","0"
"41887","0","0","0","0","0","0","0","0","1","1","1","4","0","0","2","1"
"41889","0","0","0","0","0","0","0","0","0","0","0","6","1","1","5","2"
"41905","0","0","0","0","0","0","0","0","1","4","4","2","4","2","0","1"
"41906","0","0","0","0","0","0","0","0","0","0","0","0","6","13","12","12"
"41907","0","0","0","0","0","0","0","0","2","1","1","0","0","1","1","2"
"41918","0","0","0","0","0","0","0","0","2","0","7","0","3","0","0","1"
"41939","0","0","0","0","0","0","0","0","3","4","1","0","0","2","1","1"
"41944","0","0","0","0","0","0","0","0","1","2","3","4","0","0","0","0"
"41951","0","0","0","0","0","0","0","0","3","0","6","6","6","0","1","0"
"41960","0","0","0","0","0","0","0","0","14","5","6","3","4","0","0","0"
"41978","0","0","0","0","0","0","0","0","4","0","5","4","0","0","1","0"
"41984","0","0","0","0","0","0","0","0","1","1","3","5","0","1","0","0"
"41989","0","0","0","0","0","0","0","0","9","8","11","5","1","1","6","9"
"42020","0","0","0","0","0","0","0","0","1","0","1","3","1","8","4","6"
"42042","0","0","0","0","0","0","0","0","0","1","1","9","1","0","1","2"
"42086","0","0","0","0","0","0","0","0","2","5","3","7","0","0","0","0"
"42119","0","0","0","0","0","0","0","0","0","0","2","9","0","0","0","0"
"42158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4"
"42160","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","4"
"42164","0","0","0","0","0","0","0","0","2","0","3","5","0","0","0","0"
"42173","0","0","0","0","0","0","0","0","0","0","18","12","3","1","2","1"
"42183","0","0","0","0","0","0","0","0","1","1","1","0","1","1","0","0"
"42199","0","0","0","0","0","0","0","0","2","4","5","1","1","0","2","0"
"42214","0","0","0","0","0","0","0","0","3","0","4","4","4","3","4","1"
"42238","0","0","0","0","0","0","0","0","2","3","3","1","2","2","1","2"
"42268","0","0","0","0","0","0","0","0","0","3","4","3","0","0","0","0"
"42279","0","0","0","0","0","0","0","0","4","3","3","2","1","5","7","4"
"42294","0","0","0","0","0","0","0","0","0","1","1","5","1","2","1","0"
"42323","0","0","0","0","0","0","0","0","1","0","3","0","10","0","0","0"
"42338","0","0","0","0","0","0","0","0","3","0","1","19","4","2","0","2"
"42347","0","0","0","0","0","0","0","0","4","2","1","1","0","0","2","0"
"42370","0","0","0","0","0","0","0","0","3","0","2","13","6","3","5","0"
"42410","0","0","0","0","0","0","0","0","1","0","2","0","0","0","1","4"
"42416","0","0","0","0","0","0","0","0","2","0","3","9","3","5","5","13"
"42419","0","0","0","0","0","0","0","0","7","1","3","0","0","0","0","0"
"42423","0","0","0","0","0","0","0","0","11","15","11","5","0","5","10","24"
"42426","0","0","0","0","0","0","0","0","8","3","13","1","0","11","12","3"
"42429","0","0","0","0","0","0","0","0","1","2","2","2","1","0","3","1"
"42440","0","0","0","0","0","0","0","0","0","0","0","2","1","1","3","3"
"42460","0","0","0","0","0","0","0","0","1","6","3","5","2","0","4","0"
"42461","0","0","0","0","0","0","0","0","2","1","7","2","0","4","5","3"
"42465","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","4"
"42474","0","0","0","0","0","0","0","0","11","1","0","0","0","2","1","1"
"42499","0","0","0","0","0","0","0","0","6","8","16","21","10","8","12","22"
"42544","0","0","0","0","0","0","0","0","2","1","4","0","0","0","12","8"
"42546","0","0","0","0","0","0","0","0","6","5","21","16","3","11","5","7"
"42561","0","0","0","0","0","0","0","0","6","0","3","0","2","0","0","3"
"42566","0","0","0","0","0","0","0","0","1","1","2","6","2","0","0","0"
"42575","0","0","0","0","0","0","0","0","0","1","5","2","0","0","1","3"
"42598","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2"
"42634","0","0","0","0","0","0","0","0","1","0","0","10","0","5","6","3"
"42662","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","2"
"42680","0","0","0","0","0","0","0","0","3","4","2","0","1","0","0","0"
"42707","0","0","0","0","0","0","0","0","0","0","0","19","6","0","2","10"
"42718","0","0","0","0","0","0","0","0","4","0","4","10","2","0","2","1"
"42733","0","0","0","0","0","0","0","0","9","5","3","4","5","4","4","8"
"42734","0","0","0","0","0","0","0","0","0","0","5","8","4","1","2","1"
"42735","0","0","0","0","0","0","0","0","1","5","4","6","6","3","3","4"
"42736","0","0","0","0","0","0","0","0","4","1","4","1","2","4","4","3"
"42743","0","0","0","0","0","0","0","0","2","1","0","12","24","14","24","18"
"42744","0","0","0","0","0","0","0","0","3","1","0","3","16","0","20","25"
"42745","0","0","0","0","0","0","0","0","2","1","3","10","1","1","6","9"
"42748","0","0","0","0","0","0","0","0","0","3","6","12","3","1","6","3"
"42787","0","0","0","0","0","0","0","0","0","0","2","1","2","1","4","0"
"42792","0","0","0","0","0","0","0","0","5","2","0","0","5","3","2","6"
"42794","0","0","0","0","0","0","0","0","2","0","5","0","5","0","3","3"
"42900","0","0","0","0","0","0","0","0","1","16","27","20","9","3","9","5"
"42902","0","0","0","0","0","0","0","0","0","1","1","1","8","4","8","10"
"42914","0","0","0","0","0","0","0","0","4","3","5","0","0","0","3","5"
"42996","0","0","0","0","0","0","0","0","0","7","7","1","2","0","4","0"
"43024","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0"
"43028","0","0","0","0","0","0","0","0","1","3","18","23","8","14","5","12"
"43030","0","0","0","0","0","0","0","0","11","2","7","12","5","3","0","1"
"43034","0","0","0","0","0","0","0","0","0","1","6","7","1","9","18","6"
"43035","0","0","0","0","0","0","0","0","2","3","6","11","1","0","1","0"
"43042","0","0","0","0","0","0","0","0","1","5","7","3","0","5","6","0"
"43046","0","0","0","0","0","0","0","0","0","1","2","8","2","0","1","0"
"43049","0","0","0","0","0","0","0","0","4","2","6","5","3","0","0","0"
"43050","0","0","0","0","0","0","0","0","0","3","0","0","0","0","4","4"
"43057","0","0","0","0","0","0","0","0","0","3","7","6","0","1","2","2"
"43076","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","9"
"43118","0","0","0","0","0","0","0","0","1","0","2","4","0","1","2","1"
"43120","0","0","0","0","0","0","0","0","0","0","4","11","2","0","0","0"
"43153","0","0","0","0","0","0","0","0","2","1","4","0","0","1","3","2"
"43184","0","0","0","0","0","0","0","0","2","2","2","2","2","0","1","0"
"43238","0","0","0","0","0","0","0","0","0","1","3","0","0","0","4","3"
"43287","0","0","0","0","0","0","0","0","2","1","0","1","2","10","79","49"
"43293","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3"
"43298","0","0","0","0","0","0","0","0","1","7","13","12","7","0","11","3"
"43321","0","0","0","0","0","0","0","0","5","0","4","0","1","1","0","0"
"43324","0","0","0","0","0","0","0","0","3","2","0","5","0","0","0","0"
"43351","0","0","0","0","0","0","0","0","0","6","28","36","20","9","17","14"
"43356","0","0","0","0","0","0","0","0","0","5","7","9","2","1","3","4"
"43383","0","0","0","0","0","0","0","0","0","0","0","4","1","4","0","3"
"43388","0","0","0","0","0","0","0","0","1","0","5","4","0","0","0","0"
"43395","0","0","0","0","0","0","0","0","11","4","3","2","0","0","2","5"
"43396","0","0","0","0","0","0","0","0","1","0","5","1","1","3","1","2"
"43411","0","0","0","0","0","0","0","0","1","2","6","9","7","6","6","8"
"43416","0","0","0","0","0","0","0","0","1","6","6","6","3","1","4","4"
"43430","0","0","0","0","0","0","0","0","10","11","26","20","11","5","6","5"
"43437","0","0","0","0","0","0","0","0","1","0","2","0","0","4","1","2"
"43445","0","0","0","0","0","0","0","0","2","4","4","0","0","0","2","0"
"43451","0","0","0","0","0","0","0","0","1","1","7","6","4","0","1","1"
"43468","0","0","0","0","0","0","0","0","5","2","4","6","1","3","0","0"
"43469","0","0","0","0","0","0","0","0","8","3","0","1","0","0","0","0"
"43517","0","0","0","0","0","0","0","0","1","2","19","55","18","21","26","19"
"43538","0","0","0","0","0","0","0","0","0","2","1","8","0","0","0","0"
"43605","0","0","0","0","0","0","0","0","0","7","19","12","0","11","18","8"
"43612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5"
"43616","0","0","0","0","0","0","0","0","1","4","7","7","0","0","0","1"
"43649","0","0","0","0","0","0","0","0","4","1","0","4","3","7","1","2"
"43651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","11"
"43680","0","0","0","0","0","0","0","0","5","2","0","1","1","1","5","0"
"43776","0","0","0","0","0","0","0","0","1","0","1","9","2","3","3","2"
"43788","0","0","0","0","0","0","0","0","2","13","7","19","10","21","33","17"
"43793","0","0","0","0","0","0","0","0","1","8","15","0","0","0","0","0"
"43797","0","0","0","0","0","0","0","0","1","0","4","2","1","1","3","0"
"43803","0","0","0","0","0","0","0","0","1","0","1","0","3","0","2","3"
"43821","0","0","0","0","0","0","0","0","5","0","2","3","2","2","6","5"
"43823","0","0","0","0","0","0","0","0","1","3","3","0","0","3","2","0"
"43897","0","0","0","0","0","0","0","0","0","1","4","8","3","2","4","0"
"43899","0","0","0","0","0","0","0","0","0","2","8","16","9","5","4","0"
"43910","0","0","0","0","0","0","0","0","0","0","1","3","0","8","11","2"
"43921","0","0","0","0","0","0","0","0","0","0","0","3","0","2","6","0"
"43923","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","2"
"43926","0","0","0","0","0","0","0","0","0","0","0","5","2","0","4","0"
"43936","0","0","0","0","0","0","0","0","0","0","1","6","1","3","10","2"
"43937","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43942","0","0","0","0","0","0","0","0","0","0","1","4","0","0","6","0"
"43962","0","0","0","0","0","0","0","0","1","2","4","2","1","3","1","3"
"43968","0","0","0","0","0","0","0","0","0","1","5","4","3","0","3","2"
"43971","0","0","0","0","0","0","0","0","7","5","6","2","4","2","0","1"
"43976","0","0","0","0","0","0","0","0","1","2","2","2","0","0","6","4"
"43989","0","0","0","0","0","0","0","0","0","0","5","18","7","6","12","2"
"43993","0","0","0","0","0","0","0","0","0","0","3","3","2","1","2","0"
"44031","0","0","0","0","0","0","0","0","4","0","0","3","2","1","0","0"
"44035","0","0","0","0","0","0","0","0","11","6","2","0","1","0","0","0"
"44070","0","0","0","0","0","0","0","0","5","4","13","11","0","0","3","1"
"44076","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"44101","0","0","0","0","0","0","0","0","5","5","5","6","3","3","4","3"
"44113","0","0","0","0","0","0","0","0","0","0","1","0","2","0","4","2"
"44129","0","0","0","0","0","0","0","0","3","4","0","4","2","0","0","0"
"44133","0","0","0","0","0","0","0","0","1","10","9","12","2","5","8","8"
"44138","0","0","0","0","0","0","0","0","4","10","1","0","0","0","1","1"
"44145","0","0","0","0","0","0","0","0","0","0","6","9","8","4","3","2"
"44174","0","0","0","0","0","0","0","0","2","2","0","1","0","2","2","1"
"44186","0","0","0","0","0","0","0","0","1","2","0","3","1","2","10","23"
"44205","0","0","0","0","0","0","0","0","4","5","11","17","5","1","8","22"
"44223","0","0","0","0","0","0","0","0","4","10","3","3","0","0","0","0"
"44225","0","0","0","0","0","0","0","0","2","8","6","6","1","8","6","1"
"44228","0","0","0","0","0","0","0","0","1","0","0","3","0","1","7","5"
"44248","0","0","0","0","0","0","0","0","2","0","2","6","0","1","0","2"
"44251","0","0","0","0","0","0","0","0","0","0","1","3","2","3","7","3"
"44255","0","0","0","0","0","0","0","0","1","2","5","8","4","6","3","3"
"44261","0","0","0","0","0","0","0","0","0","2","2","5","6","5","6","2"
"44302","0","0","0","0","0","0","0","0","3","1","0","0","1","0","0","0"
"44324","0","0","0","0","0","0","0","0","4","2","0","2","0","0","0","8"
"44360","0","0","0","0","0","0","0","0","0","3","1","1","1","1","10","22"
"44387","0","0","0","0","0","0","0","0","0","0","2","5","2","1","1","4"
"44390","0","0","0","0","0","0","0","0","1","1","2","7","4","2","5","6"
"44408","0","0","0","0","0","0","0","0","7","4","5","5","1","3","0","0"
"44420","0","0","0","0","0","0","0","0","6","10","11","5","6","7","5","7"
"44455","0","0","0","0","0","0","0","0","5","2","1","3","0","0","1","0"
"44466","0","0","0","0","0","0","0","0","0","5","5","0","1","1","0","0"
"44470","0","0","0","0","0","0","0","0","1","0","3","1","4","2","1","0"
"44472","0","0","0","0","0","0","0","0","0","3","3","6","3","2","2","3"
"44481","0","0","0","0","0","0","0","0","1","2","6","6","2","4","4","4"
"44497","0","0","0","0","0","0","0","0","0","3","5","5","1","5","2","2"
"44506","0","0","0","0","0","0","0","0","1","1","4","4","1","0","0","2"
"44508","0","0","0","0","0","0","0","0","1","1","2","0","0","2","0","4"
"44514","0","0","0","0","0","0","0","0","3","1","1","10","4","0","1","4"
"44529","0","0","0","0","0","0","0","0","2","0","0","0","0","0","8","1"
"44544","0","0","0","0","0","0","0","0","1","0","0","5","0","0","5","0"
"44555","0","0","0","0","0","0","0","0","2","4","7","3","0","2","12","6"
"44565","0","0","0","0","0","0","0","0","1","0","1","7","0","4","11","5"
"44603","0","0","0","0","0","0","0","0","3","5","2","0","0","5","6","5"
"44640","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","3"
"44675","0","0","0","0","0","0","0","0","1","0","2","1","1","0","2","3"
"44743","0","0","0","0","0","0","0","0","1","6","6","1","0","1","4","4"
"44744","0","0","0","0","0","0","0","0","2","4","6","0","0","0","0","0"
"44747","0","0","0","0","0","0","0","0","3","0","0","5","0","1","0","1"
"44805","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","12"
"44834","0","0","0","0","0","0","0","0","1","4","13","13","4","4","4","9"
"44840","0","0","0","0","0","0","0","0","1","2","2","3","2","0","0","2"
"44848","0","0","0","0","0","0","0","0","5","13","14","10","2","4","3","2"
"44870","0","0","0","0","0","0","0","0","0","4","2","0","1","2","0","0"
"44886","0","0","0","0","0","0","0","0","1","2","1","0","0","0","0","5"
"44950","0","0","0","0","0","0","0","0","3","8","10","14","4","7","1","1"
"44964","0","0","0","0","0","0","0","0","0","0","1","3","3","3","12","1"
"44981","0","0","0","0","0","0","0","0","4","0","18","16","1","0","2","1"
"45005","0","0","0","0","0","0","0","0","0","0","0","6","3","2","2","1"
"45009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","6"
"45015","0","0","0","0","0","0","0","0","9","4","9","15","13","4","7","2"
"45061","0","0","0","0","0","0","0","0","0","0","0","12","6","7","6","10"
"45063","0","0","0","0","0","0","0","0","1","3","0","5","1","1","2","7"
"45104","0","0","0","0","0","0","0","0","9","8","8","4","1","0","3","0"
"45120","0","0","0","0","0","0","0","0","3","1","0","0","0","0","3","3"
"45134","0","0","0","0","0","0","0","0","1","1","1","3","1","3","3","2"
"45140","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","19"
"45148","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"45150","0","0","0","0","0","0","0","0","2","2","4","5","0","2","1","2"
"45152","0","0","0","0","0","0","0","0","3","3","1","0","3","0","0","0"
"45165","0","0","0","0","0","0","0","0","1","0","0","0","0","1","5","3"
"45173","0","0","0","0","0","0","0","0","0","0","0","2","6","6","0","3"
"45179","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0"
"45223","0","0","0","0","0","0","0","0","4","4","10","17","7","9","5","2"
"45230","0","0","0","0","0","0","0","0","0","0","0","3","12","1","0","3"
"45231","0","0","0","0","0","0","0","0","0","4","5","6","5","1","8","4"
"45232","0","0","0","0","0","0","0","0","2","0","3","0","1","0","6","0"
"45242","0","0","0","0","0","0","0","0","1","6","2","1","0","2","9","5"
"45251","0","0","0","0","0","0","0","0","0","1","1","0","0","0","3","3"
"45254","0","0","0","0","0","0","0","0","0","0","6","2","3","0","1","0"
"45255","0","0","0","0","0","0","0","0","1","2","3","1","0","0","0","0"
"45329","0","0","0","0","0","0","0","0","1","0","0","8","6","0","4","4"
"45335","0","0","0","0","0","0","0","0","3","1","4","8","1","3","4","3"
"45339","0","0","0","0","0","0","0","0","0","0","4","6","1","0","21","9"
"45357","0","0","0","0","0","0","0","0","1","2","3","2","0","0","3","0"
"45360","0","0","0","0","0","0","0","0","2","1","2","7","0","0","3","8"
"45367","0","0","0","0","0","0","0","0","3","3","7","3","3","0","1","0"
"45374","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","6"
"45391","0","0","0","0","0","0","0","0","2","6","2","2","0","0","0","0"
"45396","0","0","0","0","0","0","0","0","7","4","4","0","0","0","1","0"
"45399","0","0","0","0","0","0","0","0","3","1","1","2","0","0","1","2"
"45421","0","0","0","0","0","0","0","0","1","0","7","27","1","4","5","4"
"45427","0","0","0","0","0","0","0","0","1","3","29","35","17","2","4","3"
"45456","0","0","0","0","0","0","0","0","0","0","6","7","2","0","0","1"
"45457","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0"
"45472","0","0","0","0","0","0","0","0","0","0","0","4","2","3","3","0"
"45500","0","0","0","0","0","0","0","0","0","2","3","0","2","1","3","3"
"45518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","3"
"45520","0","0","0","0","0","0","0","0","0","0","0","1","2","4","3","0"
"45527","0","0","0","0","0","0","0","0","1","0","0","3","3","0","4","3"
"45541","0","0","0","0","0","0","0","0","3","3","5","2","1","1","0","1"
"45547","0","0","0","0","0","0","0","0","0","0","4","2","0","1","0","1"
"45550","0","0","0","0","0","0","0","0","0","1","5","3","5","1","3","8"
"45576","0","0","0","0","0","0","0","0","1","8","1","0","0","0","0","0"
"45594","0","0","0","0","0","0","0","0","8","9","15","4","3","0","8","10"
"45620","0","0","0","0","0","0","0","0","4","8","3","2","1","1","2","4"
"45637","0","0","0","0","0","0","0","0","13","5","4","0","2","1","2","5"
"45639","0","0","0","0","0","0","0","0","1","2","3","3","1","0","0","4"
"45641","0","0","0","0","0","0","0","0","3","0","4","2","1","1","1","1"
"45645","0","0","0","0","0","0","0","0","0","0","3","1","0","0","11","5"
"45649","0","0","0","0","0","0","0","0","0","4","3","1","5","2","2","1"
"45653","0","0","0","0","0","0","0","0","5","6","12","6","3","0","2","0"
"45654","0","0","0","0","0","0","0","0","0","2","3","2","1","0","2","0"
"45658","0","0","0","0","0","0","0","0","7","4","13","5","4","0","7","5"
"45673","0","0","0","0","0","0","0","0","3","1","3","0","0","2","8","2"
"45676","0","0","0","0","0","0","0","0","0","1","7","6","0","0","0","0"
"45682","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5"
"45701","0","0","0","0","0","0","0","0","0","5","4","0","0","0","3","6"
"45706","0","0","0","0","0","0","0","0","0","0","6","7","1","0","1","0"
"45720","0","0","0","0","0","0","0","0","0","0","7","9","3","0","0","0"
"45735","0","0","0","0","0","0","0","0","8","3","6","0","3","1","0","2"
"45743","0","0","0","0","0","0","0","0","1","4","1","4","2","2","3","1"
"45748","0","0","0","0","0","0","0","0","0","0","2","14","2","0","1","0"
"45775","0","0","0","0","0","0","0","0","1","0","6","3","2","2","2","1"
"45780","0","0","0","0","0","0","0","0","0","3","3","2","4","1","0","0"
"45789","0","0","0","0","0","0","0","0","2","1","2","0","2","2","4","8"
"45803","0","0","0","0","0","0","0","0","2","1","1","1","0","0","2","0"
"45804","0","0","0","0","0","0","0","0","1","0","0","1","0","3","0","0"
"45808","0","0","0","0","0","0","0","0","0","0","2","1","0","2","10","11"
"45812","0","0","0","0","0","0","0","0","0","1","1","4","1","0","1","2"
"45835","0","0","0","0","0","0","0","0","1","5","3","4","2","0","2","1"
"45852","0","0","0","0","0","0","0","0","0","0","0","0","17","0","1","1"
"45878","0","0","0","0","0","0","0","0","0","2","5","8","4","0","0","3"
"45879","0","0","0","0","0","0","0","0","3","0","0","7","2","4","2","7"
"45880","0","0","0","0","0","0","0","0","1","2","6","6","2","1","1","0"
"45881","0","0","0","0","0","0","0","0","5","11","9","4","5","5","16","10"
"45902","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"45903","0","0","0","0","0","0","0","0","2","1","3","4","3","0","2","4"
"45912","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","5"
"45921","0","0","0","0","0","0","0","0","1","0","1","1","3","3","0","1"
"45923","0","0","0","0","0","0","0","0","1","3","26","1","0","0","0","0"
"45932","0","0","0","0","0","0","0","0","13","6","7","4","0","0","0","0"
"45935","0","0","0","0","0","0","0","0","1","0","4","1","0","0","1","1"
"45969","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12"
"45997","0","0","0","0","0","0","0","0","2","2","6","18","6","6","5","3"
"46006","0","0","0","0","0","0","0","0","2","0","0","7","0","0","3","0"
"46035","0","0","0","0","0","0","0","0","0","0","0","0","3","7","11","2"
"46036","0","0","0","0","0","0","0","0","1","0","1","8","0","6","10","1"
"46062","0","0","0","0","0","0","0","0","3","2","12","0","5","3","0","0"
"46085","0","0","0","0","0","0","0","0","1","0","3","8","36","6","28","14"
"46159","0","0","0","0","0","0","0","0","0","5","4","1","0","1","0","0"
"46176","0","0","0","0","0","0","0","0","0","0","2","2","0","0","2","2"
"46177","0","0","0","0","0","0","0","0","0","2","5","2","1","1","7","3"
"46216","0","0","0","0","0","0","0","0","1","1","4","7","0","4","1","1"
"46223","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","4"
"46231","0","0","0","0","0","0","0","0","5","1","1","6","1","0","2","1"
"46233","0","0","0","0","0","0","0","0","1","11","2","0","0","0","0","0"
"46240","0","0","0","0","0","0","0","0","3","0","1","0","0","0","6","1"
"46248","0","0","0","0","0","0","0","0","1","0","1","2","0","4","2","1"
"46255","0","0","0","0","0","0","0","0","0","2","2","3","1","0","3","2"
"46276","0","0","0","0","0","0","0","0","0","3","1","9","0","0","0","1"
"46290","0","0","0","0","0","0","0","0","0","0","1","4","2","6","7","9"
"46308","0","0","0","0","0","0","0","0","1","9","13","15","12","5","11","13"
"46325","0","0","0","0","0","0","0","0","2","1","0","2","0","3","21","15"
"46335","0","0","0","0","0","0","0","0","7","8","14","12","7","9","24","7"
"46342","0","0","0","0","0","0","0","0","0","3","3","16","0","2","3","7"
"46364","0","0","0","0","0","0","0","0","0","1","5","0","9","0","16","1"
"46366","0","0","0","0","0","0","0","0","0","1","1","0","0","0","5","3"
"46372","0","0","0","0","0","0","0","0","1","1","1","0","0","0","5","5"
"46375","0","0","0","0","0","0","0","0","2","2","4","1","0","0","2","3"
"46385","0","0","0","0","0","0","0","0","0","1","2","4","0","0","3","0"
"46390","0","0","0","0","0","0","0","0","3","2","1","6","0","1","0","0"
"46391","0","0","0","0","0","0","0","0","2","5","2","6","0","0","2","3"
"46395","0","0","0","0","0","0","0","0","1","0","1","9","4","2","6","2"
"46493","0","0","0","0","0","0","0","0","2","2","1","4","1","1","6","3"
"46607","0","0","0","0","0","0","0","0","3","1","4","2","0","0","1","1"
"46612","0","0","0","0","0","0","0","0","1","3","0","5","2","0","0","0"
"46627","0","0","0","0","0","0","0","0","1","0","0","1","2","0","4","7"
"46633","0","0","0","0","0","0","0","0","1","1","0","1","0","2","3","2"
"46640","0","0","0","0","0","0","0","0","3","2","2","0","0","8","13","9"
"46665","0","0","0","0","0","0","0","0","0","0","2","2","1","0","3","2"
"46666","0","0","0","0","0","0","0","0","4","3","14","30","14","7","27","3"
"46703","0","0","0","0","0","0","0","0","0","2","0","0","2","4","5","1"
"46711","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"46723","0","0","0","0","0","0","0","0","11","12","21","15","4","6","1","0"
"46736","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14"
"46758","0","0","0","0","0","0","0","0","2","1","11","5","1","0","1","0"
"46787","0","0","0","0","0","0","0","0","1","0","4","6","1","0","0","0"
"46793","0","0","0","0","0","0","0","0","0","0","2","2","0","7","0","0"
"46826","0","0","0","0","0","0","0","0","0","0","1","13","7","0","3","3"
"46828","0","0","0","0","0","0","0","0","2","1","2","13","5","14","8","6"
"46833","0","0","0","0","0","0","0","0","1","6","4","10","2","3","33","39"
"46839","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"46852","0","0","0","0","0","0","0","0","2","0","5","3","1","3","3","0"
"46854","0","0","0","0","0","0","0","0","4","4","0","1","1","0","0","0"
"46869","0","0","0","0","0","0","0","0","2","2","3","3","2","0","2","2"
"46929","0","0","0","0","0","0","0","0","0","0","0","0","0","6","21","30"
"46950","0","0","0","0","0","0","0","0","0","4","3","1","1","0","0","1"
"46978","0","0","0","0","0","0","0","0","1","0","0","5","4","0","8","1"
"47003","0","0","0","0","0","0","0","0","1","3","7","4","0","0","0","0"
"47011","0","0","0","0","0","0","0","0","0","0","1","1","2","1","3","15"
"47022","0","0","0","0","0","0","0","0","1","6","12","29","10","13","17","12"
"47030","0","0","0","0","0","0","0","0","5","3","10","6","1","0","0","3"
"47057","0","0","0","0","0","0","0","0","0","0","2","3","0","0","8","2"
"47060","0","0","0","0","0","0","0","0","4","2","2","0","1","7","1","7"
"47073","0","0","0","0","0","0","0","0","0","0","2","6","6","2","0","0"
"47096","0","0","0","0","0","0","0","0","1","3","2","2","0","2","3","0"
"47101","0","0","0","0","0","0","0","0","1","2","7","3","3","0","4","0"
"47133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3"
"47146","0","0","0","0","0","0","0","0","1","5","3","13","4","6","11","14"
"47169","0","0","0","0","0","0","0","0","0","0","5","39","4","13","14","11"
"47174","0","0","0","0","0","0","0","0","0","0","4","0","6","0","1","1"
"47190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","4"
"47193","0","0","0","0","0","0","0","0","1","0","1","4","4","0","0","0"
"47208","0","0","0","0","0","0","0","0","2","5","0","13","7","0","3","0"
"47209","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2"
"47217","0","0","0","0","0","0","0","0","1","3","6","9","1","0","0","0"
"47254","0","0","0","0","0","0","0","0","0","0","8","9","5","2","0","1"
"47256","0","0","0","0","0","0","0","0","5","2","5","6","6","2","1","0"
"47263","0","0","0","0","0","0","0","0","0","0","3","11","1","0","3","0"
"47285","0","0","0","0","0","0","0","0","1","6","8","7","1","3","0","14"
"47336","0","0","0","0","0","0","0","0","0","0","2","6","2","2","9","1"
"47350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6"
"47447","0","0","0","0","0","0","0","0","0","4","3","5","1","1","2","0"
"47462","0","0","0","0","0","0","0","0","1","0","2","4","1","3","8","3"
"47498","0","0","0","0","0","0","0","0","2","1","4","4","2","0","2","2"
"47528","0","0","0","0","0","0","0","0","1","2","0","7","6","13","7","5"
"47569","0","0","0","0","0","0","0","0","1","1","2","4","4","1","1","1"
"47597","0","0","0","0","0","0","0","0","0","0","0","6","1","2","7","6"
"47629","0","0","0","0","0","0","0","0","0","1","3","1","4","1","1","0"
"47642","0","0","0","0","0","0","0","0","0","2","8","1","3","1","4","0"
"47645","0","0","0","0","0","0","0","0","2","2","9","12","4","8","7","9"
